TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
br.edu.ufcg.computacao.eureca.backend.core.util.factory.GlossaryFactory,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,797,0.3,2,14,27,836910,1657744785737,0.9523809523809523,111111111111011111111,0.9066666666666666,111111111111101111101111111110111111111011111111101111111110111111111011111,1.0,1,0,0,1,1,0.75,111110011111100111111001111110011111100111111001,0.5,10,1.0,11,1.0,11,0.9066666666666666,111111111110111101111111111111011111111111101111111110111011111111111111101
