1411191;2002.2;01 ;335033
1411192;2002.2;01 ;337184
1411193;2002.2;01 ;407511
1411194;2002.2;01 ;332697
1411195;2002.2;01 ;332697
1411196;2002.2;01 ;1126110
1411197;2002.2;01 ;330155
1411201;2002.2;01 ;330261
1411202;2002.2;01 ;1126493
1411203;2002.2;01 ;332903
1411209;2002.2;01 ;664510
1411210;2002.2;01 ;330261
1411211;2002.2;01 ;335092
1411212;2002.2;01 ;2176321
1411218;2002.2;01 ;1285217
1411221;2002.2;01 ;407511
1411234;2002.2;01 ;330365
1411237;2002.2;01 ;1153913
1108030;2003.1;05 ;000000
1108089;2003.1;01 ;000000
1108090;2003.1;01 ;000000
1109035;2003.1;02 ;332624
1109035;2003.1;03 ;000000
1109035;2003.1;04 ;000000
1109035;2003.1;05 ;000000
1109035;2003.1;08 ;332624
1109050;2003.1;04 ;1314918
1109101;2003.1;02 ;000000
1109103;2003.1;02 ;000000
1109104;2003.1;02 ;000000
1109113;2003.1;01 ;330365
1114107;2003.1;02 ;1350510
1114114;2003.1;01 ;000000
1301014;2003.1;01 ;331042
1301014;2003.1;02 ;000000
1301014;2003.1;03 ;000000
1301014;2003.1;04 ;331042
1303021;2003.1;02 ;000000
1304022;2003.1;01 ;330283
1304024;2003.1;02 ;337171
1304055;2003.1;01 ;337171
1304055;2003.1;04 ;337171
1304122;2003.1;01 ;337171
1305020;2003.1;01 ;000000
1305218;2003.1;01 ;6337241
1305219;2003.1;01 ;338341
1305220;2003.1;01 ;1009025
1307045;2003.1;02 ;000000
1307151;2003.1;01 ;000000
1411167;2003.1;01 ;332903
1411168;2003.1;01 ;1153913
1411169;2003.1;01 ;1126493
1411170;2003.1;01 ;1050953
1411171;2003.1;01 ;330365
1411172;2003.1;01 ;1285217
1411173;2003.1;01 ;337904
1411174;2003.1;01 ;1354013
1411175;2003.1;01 ;330509
1411176;2003.1;01 ;6337241
1411177;2003.1;01 ;330509
1411178;2003.1;01 ;332294
1411179;2003.1;01 ;1285217
1411180;2003.1;01 ;337904
1411180;2003.1;02 ;337904
1411181;2003.1;01 ;1126110
1411182;2003.1;01 ;2176321
1411183;2003.1;01 ;337272
1411184;2003.1;01 ;335033
1411185;2003.1;01 ;337272
1411186;2003.1;01 ;335092
1411187;2003.1;01 ;1050953
1411188;2003.1;01 ;329840
1411189;2003.1;01 ;335033
1411190;2003.1;01 ;1153913
1411191;2003.1;01 ;335033
1411192;2003.1;01 ;2176321
1411193;2003.1;01 ;407511
1411194;2003.1;01 ;332697
1411195;2003.1;01 ;332697
1411196;2003.1;01 ;1126110
1411197;2003.1;01 ;330155
1411201;2003.1;01 ;330261
1411202;2003.1;01 ;1126493
1411203;2003.1;01 ;332903
1411210;2003.1;01 ;330261
1411211;2003.1;01 ;335092
1411221;2003.1;01 ;407511
1411222;2003.1;01 ;337184
1411238;2003.1;01 ;329840
1411242;2003.1;01 ;2176321
1503038;2003.1;05 ;331444,330418
1108089;2003.2;01 ;000000
1108090;2003.2;01 ;000000
1109035;2003.2;01 ;000000
1109035;2003.2;02 ;000000
1109050;2003.2;03 ;000000
1109050;2003.2;06 ;000000
1109101;2003.2;02 ;000000
1109103;2003.2;02 ;000000
1109104;2003.2;02 ;000000
1109113;2003.2;01 ;000000
1109113;2003.2;02 ;332294
1114107;2003.2;02 ;000000
1114114;2003.2;01 ;000000
1301014;2003.2;02 ;331042
1301014;2003.2;04 ;000000
1301014;2003.2;05 ;000000
1301061;2003.2;02 ;000000
1301061;2003.2;03 ;000000
1301078;2003.2;02 ;000000
1303021;2003.2;02 ;000000
1303021;2003.2;03 ;330841
1304012;2003.2;01 ;330283
1304012;2003.2;02 ;337171
1304022;2003.2;03 ;330283
1304055;2003.2;01 ;337171
1304055;2003.2;02 ;337171
1304059;2003.2;01 ;330283
1304117;2003.2;03 ;330283
1305020;2003.2;01 ;000000
1305033;2003.2;01 ;1047434
1305033;2003.2;02 ;335801
1305218;2003.2;01 ;6337241
1305219;2003.2;01 ;338341
1305220;2003.2;01 ;1009025
1305222;2003.2;01 ;000000
1307150;2003.2;01 ;000000
1307151;2003.2;01 ;000000
1411167;2003.2;01 ;332903
1411168;2003.2;01 ;1153913
1411169;2003.2;01 ;1126493
1411170;2003.2;01 ;1050953
1411171;2003.2;01 ;330365
1411172;2003.2;01 ;1285217
1411173;2003.2;01 ;337904
1411174;2003.2;01 ;1354013
1411175;2003.2;01 ;1354013
1411176;2003.2;01 ;337791
1411177;2003.2;01 ;330509
1411178;2003.2;01 ;332697
1411179;2003.2;01 ;1285217
1411180;2003.2;01 ;337904
1411180;2003.2;02 ;337904
1411181;2003.2;01 ;1126110
1411182;2003.2;01 ;2176321
1411182;2003.2;02 ;664510
1411183;2003.2;01 ;337272
1411184;2003.2;01 ;335033
1411185;2003.2;01 ;337272
1411186;2003.2;01 ;335092
1411187;2003.2;01 ;1050953
1411188;2003.2;01 ;329840
1411189;2003.2;01 ;335033
1411190;2003.2;01 ;1153913
1411191;2003.2;01 ;335033
1411192;2003.2;01 ;2176321
1411193;2003.2;01 ;407511
1411194;2003.2;01 ;332697
1411195;2003.2;01 ;335092
1411196;2003.2;01 ;1126110
1411197;2003.2;01 ;330155
1411198;2003.2;01 ;407511
1411201;2003.2;01 ;330261
1411202;2003.2;01 ;1126493
1411203;2003.2;01 ;332903
1411206;2003.2;01 ;6337241
1411210;2003.2;01 ;330261
1411211;2003.2;01 ;335092
1411212;2003.2;01 ;2176321
1411221;2003.2;01 ;6337241
1411226;2003.2;01 ;1126110
1411236;2003.2;01 ;332697
1411238;2003.2;01 ;330261
1411243;2003.2;01 ;1285217
1411244;2003.2;01 ;330509
1411246;2003.2;01 ;664510
1108089;2004.1;01 ;000000
1108090;2004.1;01 ;000000
1109035;2004.1;03 ;000000
1109035;2004.1;06 ;000000
1109035;2004.1;07 ;000000
1109035;2004.1;10 ;000000
1109049;2004.1;01 ;000000
1109049;2004.1;02 ;000000
1109049;2004.1;03 ;000000
1109049;2004.1;04 ;000000
1109050;2004.1;04 ;000000
1109103;2004.1;02 ;000000
1109104;2004.1;05 ;000000
1109113;2004.1;01 ;330365
1114107;2004.1;02 ;000000
1114114;2004.1;01 ;000000
1301014;2004.1;01 ;000000
1301014;2004.1;02 ;000000
1301014;2004.1;03 ;000000
1301014;2004.1;04 ;331042
1301061;2004.1;01 ;000000
1301078;2004.1;01 ;000000
1303021;2004.1;01 ;336976
1303021;2004.1;02 ;330841
1304012;2004.1;02 ;337171
1304055;2004.1;01 ;337171
1304055;2004.1;02 ;337171
1304059;2004.1;01 ;330283
1304117;2004.1;03 ;330283
1305020;2004.1;01 ;000000
1305033;2004.1;01 ;000000
1305033;2004.1;02 ;1047434
1305033;2004.1;03 ;1047434
1305218;2004.1;01 ;6337241
1305219;2004.1;01 ;338341
1305220;2004.1;01 ;1009025
1307150;2004.1;01 ;000000
1307151;2004.1;01 ;000000
1411167;2004.1;01 ;332903
1411168;2004.1;01 ;1153913
1411169;2004.1;01 ;1126493
1411170;2004.1;01 ;1050953
1411171;2004.1;01 ;330365
1411172;2004.1;01 ;1285217
1411173;2004.1;01 ;337904
1411174;2004.1;01 ;1354013
1411175;2004.1;01 ;1354013
1411176;2004.1;01 ;330261
1411177;2004.1;01 ;330509
1411178;2004.1;01 ;335092
1411179;2004.1;01 ;1285217
1411180;2004.1;01 ;337904
1411180;2004.1;02 ;337904
1411181;2004.1;01 ;1153913
1411182;2004.1;01 ;2176321
1411183;2004.1;01 ;337272
1411184;2004.1;01 ;335033
1411185;2004.1;01 ;337272
1411186;2004.1;01 ;335092
1411187;2004.1;01 ;1050953
1411188;2004.1;01 ;329840
1411189;2004.1;01 ;335033
1411190;2004.1;01 ;330509
1411191;2004.1;01 ;335033
1411192;2004.1;01 ;2176321
1411193;2004.1;01 ;407511
1411194;2004.1;01 ;332697
1411195;2004.1;01 ;329840
1411196;2004.1;01 ;1126110
1411197;2004.1;01 ;330155
1411198;2004.1;01 ;407511
1411201;2004.1;01 ;330261
1411202;2004.1;01 ;1126493
1411203;2004.1;01 ;332903
1411207;2004.1;01 ;6337241
1411208;2004.1;01 ;1126110
1411209;2004.1;01 ;664510
1411210;2004.1;01 ;330261
1411216;2004.1;01 ;1126493
1411217;2004.1;01 ;335092,335033
1411224;2004.1;01 ;664510
1411238;2004.1;01 ;6337241
1411244;2004.1;01 ;330509
1411247;2004.1;01 ;1285217
1411248;2004.1;01 ;332697
1411249;2004.1;01 ;1050953
1411250;2004.1;01 ;1050953
1108089;2004.2;01 ;000000
1108090;2004.2;01 ;000000
1109035;2004.2;03 ;000000
1109049;2004.2;04 ;000000
1109050;2004.2;06 ;000000
1109101;2004.2;02 ;000000
1109103;2004.2;03 ;000000
1109104;2004.2;03 ;000000
1109113;2004.2;01 ;000000
1114052;2004.2;03 ;000000
1114107;2004.2;02 ;000000
1114114;2004.2;01 ;000000
1301014;2004.2;01 ;000000
1301014;2004.2;02 ;000000
1301014;2004.2;03 ;331042
1301014;2004.2;04 ;000000
1303021;2004.2;01 ;336976
1303021;2004.2;02 ;000000
1304012;2004.2;01 ;330283
1304055;2004.2;01 ;337171
1304055;2004.2;02 ;337171
1304059;2004.2;01 ;330283
1304117;2004.2;01 ;330283
1304117;2004.2;02 ;330283
1304123;2004.2;01 ;330283
1305020;2004.2;03 ;000000
1305033;2004.2;01 ;000000
1305033;2004.2;03 ;1047434
1305033;2004.2;04 ;1047434
1305218;2004.2;01 ;000000
1305219;2004.2;01 ;338341
1305220;2004.2;01 ;1009025
1307011;2004.2;03 ;000000
1307151;2004.2;01 ;000000
1411167;2004.2;01 ;332903
1411168;2004.2;01 ;1153913
1411169;2004.2;01 ;1126493
1411170;2004.2;01 ;1050953
1411171;2004.2;01 ;330365
1411172;2004.2;01 ;1285217
1411173;2004.2;01 ;337904
1411174;2004.2;01 ;1354013
1411175;2004.2;01 ;1354013
1411176;2004.2;01 ;6337241
1411177;2004.2;01 ;330509
1411178;2004.2;01 ;335092
1411179;2004.2;01 ;1285217
1411180;2004.2;01 ;337904
1411180;2004.2;02 ;337904
1411181;2004.2;01 ;1126110
1411182;2004.2;01 ;2176321
1411183;2004.2;01 ;337272
1411184;2004.2;01 ;335033
1411185;2004.2;01 ;337272
1411186;2004.2;01 ;335092
1411187;2004.2;01 ;1050953
1411188;2004.2;01 ;329840
1411189;2004.2;01 ;335033
1411190;2004.2;01 ;330509
1411191;2004.2;01 ;335033
1411192;2004.2;01 ;337184
1411193;2004.2;01 ;407511
1411194;2004.2;01 ;332697
1411195;2004.2;01 ;332697
1411196;2004.2;01 ;1126110
1411197;2004.2;01 ;330155
1411201;2004.2;01 ;330261
1411202;2004.2;01 ;1126493
1411203;2004.2;01 ;332903
1411204;2004.2;01 ;335033
1411209;2004.2;01 ;664510
1411210;2004.2;01 ;330261
1411212;2004.2;01 ;2176321
1411221;2004.2;01 ;407511
1411226;2004.2;01 ;1126110
1411238;2004.2;01 ;330261
1411244;2004.2;01 ;330509
1411251;2004.2;01 ;000000
1411254;2004.2;01 ;664510
1108089;2005.1;01 ;330721
1108089;2005.1;02 ;337048
1108090;2005.1;01 ;337048
1109035;2005.1;02 ;332624
1109049;2005.1;03 ;336978
1109053;2005.1;01 ;8330796
1109101;2005.1;02 ;332568
1109103;2005.1;02 ;8334047
1109104;2005.1;01 ;000000
1109104;2005.1;02 ;000000
1109113;2005.1;01 ;000000
1114107;2005.1;01 ;335559
1114114;2005.1;01 ;336520
1301014;2005.1;01 ;000000
1301014;2005.1;02 ;000000
1301061;2005.1;01 ;000000
1301078;2005.1;01 ;000000
1303021;2005.1;01 ;000000
1303021;2005.1;02 ;000000
1304055;2005.1;01 ;337171
1304055;2005.1;02 ;337171
1304059;2005.1;01 ;330283
1304117;2005.1;01 ;330283
1304117;2005.1;02 ;330283
1305020;2005.1;01 ;000000
1305033;2005.1;01 ;1047434
1305033;2005.1;02 ;1047434
1305033;2005.1;03 ;000000
1305218;2005.1;01 ;6337241
1305219;2005.1;01 ;338341
1305220;2005.1;01 ;1009025
1307150;2005.1;01 ;000000
1307151;2005.1;01 ;000000
1411167;2005.1;01 ;332903
1411168;2005.1;01 ;1126110
1411169;2005.1;01 ;1126493
1411170;2005.1;01 ;1050953
1411171;2005.1;01 ;330365
1411172;2005.1;01 ;1285217
1411173;2005.1;01 ;337904
1411174;2005.1;01 ;1354013
1411175;2005.1;01 ;1354013
1411176;2005.1;01 ;330261
1411177;2005.1;01 ;330509
1411178;2005.1;01 ;335092
1411179;2005.1;01 ;1285217
1411180;2005.1;01 ;337904
1411180;2005.1;02 ;337904
1411181;2005.1;01 ;1126110
1411182;2005.1;01 ;2176321
1411183;2005.1;01 ;337272
1411184;2005.1;01 ;335033
1411185;2005.1;01 ;337272
1411186;2005.1;01 ;1126493
1411187;2005.1;01 ;1050953
1411188;2005.1;01 ;329840
1411189;2005.1;01 ;335033
1411190;2005.1;01 ;330509
1411191;2005.1;01 ;335033
1411192;2005.1;01 ;337184
1411193;2005.1;01 ;407511
1411194;2005.1;01 ;332697
1411195;2005.1;01 ;332697
1411196;2005.1;01 ;1354013
1411197;2005.1;01 ;330509
1411198;2005.1;01 ;407511
1411201;2005.1;01 ;330261
1411203;2005.1;01 ;332903
1411210;2005.1;01 ;330261
1411217;2005.1;01 ;335033
1411220;2005.1;01 ;6337241
1411235;2005.1;01 ;000000
1411238;2005.1;01 ;337272
1411244;2005.1;01 ;000000
1411247;2005.1;01 ;1153913
1411255;2005.1;01 ;2176321
1411256;2005.1;01 ;332903
1411257;2005.1;01 ;000000
1411258;2005.1;01 ;000000
1108089;2005.2;01 ;337048
1108089;2005.2;02 ;337048
1108090;2005.2;01 ;337048
1109035;2005.2;02 ;332624
1109049;2005.2;03 ;1485993
1109049;2005.2;04 ;332568
1109101;2005.2;02 ;1285557
1109103;2005.2;02 ;2503656
1109104;2005.2;02 ;1457211
1109113;2005.2;01 ;000000
1114107;2005.2;01 ;2414289
1114114;2005.2;01 ;335559
1301014;2005.2;03 ;3303827
1301014;2005.2;05 ;000000
1301078;2005.2;01 ;000000
1303021;2005.2;01 ;000000
1303021;2005.2;02 ;000000
1304055;2005.2;01 ;337171
1304059;2005.2;01 ;330283
1304117;2005.2;01 ;330283
1305020;2005.2;01 ;000000
1305033;2005.2;01 ;1047434
1305033;2005.2;02 ;1047434
1305033;2005.2;03 ;1476411
1305166;2005.2;01 ;000000
1305218;2005.2;01 ;000000
1305219;2005.2;01 ;338341
1305220;2005.2;01 ;1009025
1307011;2005.2;01 ;000000
1307011;2005.2;04 ;000000
1307012;2005.2;01 ;000000
1307151;2005.2;01 ;000000
1411038;2005.2;01 ;000000
1411040;2005.2;01 ;000000
1411157;2005.2;01 ;000000
1411167;2005.2;01 ;332903
1411168;2005.2;01 ;1126110
1411169;2005.2;01 ;332294
1411170;2005.2;01 ;1050953
1411171;2005.2;01 ;330365
1411172;2005.2;01 ;1285217
1411173;2005.2;01 ;337904
1411174;2005.2;01 ;1354013
1411175;2005.2;01 ;1354013
1411176;2005.2;01 ;330261
1411177;2005.2;01 ;330509
1411178;2005.2;01 ;335092
1411179;2005.2;01 ;1285217
1411180;2005.2;01 ;337904
1411180;2005.2;02 ;337904
1411181;2005.2;01 ;1126110
1411182;2005.2;01 ;2176321
1411183;2005.2;01 ;337272
1411184;2005.2;01 ;335033
1411185;2005.2;01 ;337272
1411186;2005.2;01 ;1521671
1411187;2005.2;01 ;1050953
1411188;2005.2;01 ;329840
1411189;2005.2;01 ;335033
1411190;2005.2;01 ;330509
1411191;2005.2;01 ;335033
1411192;2005.2;01 ;337184
1411193;2005.2;01 ;407511
1411194;2005.2;01 ;332697
1411195;2005.2;01 ;332697
1411196;2005.2;01 ;1354013
1411197;2005.2;01 ;330509
1411201;2005.2;01 ;330261
1411203;2005.2;01 ;332903
1411204;2005.2;01 ;335033
1411212;2005.2;01 ;2176321
1411221;2005.2;01 ;407511
1411222;2005.2;01 ;1153913
1411235;2005.2;01 ;335092
1411236;2005.2;01 ;337272
1411238;2005.2;01 ;330261
1411246;2005.2;01 ;000000
1411250;2005.2;01 ;1521671
1411255;2005.2;01 ;2176321
1411256;2005.2;01 ;332903
1411259;2005.2;01 ;337184
1411259;2005.2;02 ;335092
1411260;2005.2;01 ;330365
1411262;2005.2;01 ;000000
1411263;2005.2;01 ;1521671
1108030;2006.1;02 ;337173
1108089;2006.1;01 ;337048
1108090;2006.1;01 ;337048
1108090;2006.1;02 ;337048
1109035;2006.1;02 ;2521330
1109035;2006.1;09 ;2521330
1109049;2006.1;03 ;336978
1109101;2006.1;02 ;8330796
1109103;2006.1;02 ;2354783
1109104;2006.1;02 ;8330862
1109113;2006.1;01 ;330365
1114107;2006.1;01 ;335559
1114107;2006.1;03 ;336520
1114114;2006.1;01 ;2414289
1301014;2006.1;01 ;000000
1301014;2006.1;02 ;000000
1301078;2006.1;01 ;000000
1303021;2006.1;02 ;000000
1303021;2006.1;03 ;000000
1304055;2006.1;01 ;337171
1304055;2006.1;02 ;337171
1304059;2006.1;01 ;330283
1304117;2006.1;01 ;330283
1304123;2006.1;01 ;330283
1305020;2006.1;01 ;000000
1305033;2006.1;01 ;000000
1305033;2006.1;02 ;000000
1305033;2006.1;03 ;1047434
1305218;2006.1;01 ;6337241
1305219;2006.1;01 ;338341
1305220;2006.1;01 ;1009025
1307150;2006.1;01 ;000000
1307151;2006.1;01 ;1303351
1411167;2006.1;01 ;332903
1411168;2006.1;01 ;1126110
1411169;2006.1;01 ;1353879
1411170;2006.1;01 ;1050953
1411171;2006.1;01 ;330365
1411172;2006.1;01 ;1285217
1411173;2006.1;01 ;337904
1411174;2006.1;01 ;1354013
1411175;2006.1;01 ;1354013
1411176;2006.1;01 ;330261
1411177;2006.1;01 ;330509
1411178;2006.1;01 ;335092
1411179;2006.1;01 ;1521671
1411180;2006.1;01 ;337904
1411180;2006.1;02 ;337904
1411181;2006.1;01 ;1126110
1411182;2006.1;01 ;2176321
1411182;2006.1;02 ;2176321
1411183;2006.1;01 ;337272
1411184;2006.1;01 ;335033
1411185;2006.1;01 ;337272
1411186;2006.1;01 ;1126493
1411187;2006.1;01 ;1050953
1411188;2006.1;01 ;329840
1411189;2006.1;01 ;335033
1411190;2006.1;01 ;1521671
1411191;2006.1;01 ;335033
1411192;2006.1;01 ;337184
1411193;2006.1;01 ;407511
1411194;2006.1;01 ;332697
1411195;2006.1;01 ;332697
1411196;2006.1;01 ;1354013
1411197;2006.1;01 ;330509
1411198;2006.1;01 ;407511
1411201;2006.1;01 ;330261
1411203;2006.1;01 ;332903
1411210;2006.1;01 ;330261
1411217;2006.1;01 ;335033
1411222;2006.1;01 ;337184
1411235;2006.1;01 ;335092
1411238;2006.1;01 ;1353879
1411254;2006.1;01 ;664510
1411256;2006.1;01 ;332903
1411262;2006.1;01 ;1038806
1411264;2006.1;01 ;1353879
1411265;2006.1;01 ;1521671
1108089;2006.2;01 ;000000
1108090;2006.2;01 ;000000
1109035;2006.2;02 ;8330862
1109035;2006.2;08 ;8330862
1109049;2006.2;03 ;8330796
1109049;2006.2;04 ;329262
1109101;2006.2;02 ;329262
1109103;2006.2;02 ;329262
1109104;2006.2;02 ;1196476
1109113;2006.2;01 ;330365
1114107;2006.2;02 ;335559
1114114;2006.2;01 ;2337374
1301014;2006.2;01 ;000000
1301014;2006.2;02 ;000000
1301078;2006.2;02 ;000000
1303021;2006.2;01 ;000000
1303021;2006.2;02 ;000000
1303021;2006.2;03 ;000000
1304055;2006.2;01 ;337171
1304055;2006.2;02 ;337171
1304117;2006.2;01 ;330283
1305020;2006.2;01 ;000000
1305033;2006.2;01 ;000000
1305033;2006.2;03 ;000000
1305033;2006.2;04 ;000000
1305218;2006.2;01 ;6337241
1305219;2006.2;01 ;338341
1305220;2006.2;01 ;1009025
1307151;2006.2;01 ;000000
1411167;2006.2;01 ;332903
1411168;2006.2;01 ;335092
1411169;2006.2;01 ;1353879
1411170;2006.2;01 ;1050953
1411171;2006.2;01 ;330365
1411172;2006.2;01 ;1285217
1411173;2006.2;01 ;337904
1411174;2006.2;01 ;1354013
1411175;2006.2;01 ;2176321
1411176;2006.2;01 ;330261
1411177;2006.2;01 ;1126493
1411178;2006.2;01 ;335092
1411179;2006.2;01 ;1521671
1411180;2006.2;01 ;337904
1411180;2006.2;02 ;337904
1411181;2006.2;01 ;1126110
1411182;2006.2;01 ;2176321
1411182;2006.2;02 ;2176321
1411183;2006.2;01 ;337272
1411184;2006.2;01 ;335033
1411185;2006.2;01 ;337272
1411186;2006.2;01 ;1126493
1411187;2006.2;01 ;1050953
1411188;2006.2;01 ;329840
1411189;2006.2;01 ;335033
1411190;2006.2;01 ;1521671
1411191;2006.2;01 ;335033
1411192;2006.2;01 ;337184
1411193;2006.2;01 ;407511
1411194;2006.2;01 ;332697
1411195;2006.2;01 ;332697
1411196;2006.2;01 ;1354013
1411197;2006.2;01 ;330509
1411201;2006.2;01 ;330261
1411203;2006.2;01 ;332903
1411204;2006.2;01 ;335033
1411210;2006.2;01 ;330261
1411221;2006.2;01 ;407511
1411224;2006.2;01 ;1354013
1411236;2006.2;01 ;337272
1411238;2006.2;01 ;1353879
1411244;2006.2;01 ;330509
1411256;2006.2;01 ;332903
1411258;2006.2;01 ;1285217
1411261;2006.2;01 ;6337241
1411262;2006.2;01 ;1545134
1108089;2007.1;01 ;331586
1108090;2007.1;01 ;331586
1109035;2007.1;01 ;2521330
1109035;2007.1;02 ;336892
1109035;2007.1;06 ;336892
1109035;2007.1;07 ;1196476
1109035;2007.1;09 ;2521330
1109049;2007.1;03 ;2541942
1109101;2007.1;02 ;2354783
1109103;2007.1;01 ;2521330
1109103;2007.1;02 ;2544479
1109104;2007.1;01 ;2354783
1109104;2007.1;02 ;8330796
1109105;2007.1;01 ;2318350
1109106;2007.1;01 ;335045
1109113;2007.1;01 ;330365
1114107;2007.1;01 ;1546294
1114107;2007.1;02 ;1546294
1114114;2007.1;01 ;2337374
1301014;2007.1;01 ;1501047
1301014;2007.1;02 ;1501047
1301078;2007.1;02 ;2317489
1303021;2007.1;01 ;2544388
1303021;2007.1;02 ;2345361
1303021;2007.1;03 ;28083
1304055;2007.1;01 ;337171
1304055;2007.1;02 ;337171
1304117;2007.1;02 ;330283
1304122;2007.1;01 ;337171
1305020;2007.1;01 ;1560638
1305033;2007.1;02 ;1047434
1305033;2007.1;03 ;2432202
1305218;2007.1;01 ;6337241
1305219;2007.1;01 ;335334
1305220;2007.1;01 ;1009025
1307150;2007.1;01 ;1571407
1307151;2007.1;01 ;1546607
1411167;2007.1;01 ;332903
1411168;2007.1;01 ;335092
1411169;2007.1;01 ;1353879
1411170;2007.1;01 ;1050953
1411171;2007.1;01 ;330365
1411172;2007.1;01 ;1285217
1411173;2007.1;01 ;337904
1411174;2007.1;01 ;1354013
1411175;2007.1;01 ;2176321
1411176;2007.1;01 ;330261
1411177;2007.1;01 ;1126493
1411178;2007.1;01 ;1545134
1411179;2007.1;01 ;1521671
1411180;2007.1;01 ;337904
1411180;2007.1;02 ;337904
1411181;2007.1;01 ;1545134
1411182;2007.1;01 ;2176321
1411183;2007.1;01 ;337272
1411184;2007.1;01 ;335033
1411185;2007.1;01 ;337272
1411186;2007.1;01 ;335092
1411187;2007.1;01 ;1050953
1411188;2007.1;01 ;329840
1411189;2007.1;01 ;337008
1411190;2007.1;01 ;1521671
1411191;2007.1;01 ;335033
1411192;2007.1;01 ;337184
1411193;2007.1;01 ;407511
1411194;2007.1;01 ;332697
1411195;2007.1;01 ;332697
